length,uppercase_count,lowercase_count,digit_count,special_char_count,shannon_entropy,has_common_pattern,has_dictionary_word,consecutive_chars,char_diversity_ratio,keyboard_pattern,password,label,label_name
6,0,3,3,0,2.585,1,0,1,1.0,0,abc123,0,Weak
5,0,5,0,0,2.3219,0,0,1,1.0,0,zcvth,0,Weak
8,3,5,0,0,2.25,0,0,2,0.625,0,RtxMMtxu,1,Medium
14,5,4,4,1,3.6645,0,0,1,0.9286,0,xmXjK7R2Kn8F@0,2,Strong
4,0,4,0,0,0.0,0,0,4,0.25,0,dddd,0,Weak
18,4,7,6,1,3.8366,0,0,1,0.8333,0,pu2!9tNwxZ85hLx0L2,2,Strong
8,0,6,2,0,3.0,0,0,1,1.0,0,sgehn0z1,1,Medium
8,0,6,2,0,2.75,0,0,2,0.875,0,z7pq4ddv,1,Medium
16,1,11,2,2,3.5778,0,0,2,0.8125,0,Storm-battery94@,2,Strong
11,5,6,0,0,3.2776,0,0,1,0.9091,0,spfaCSrMsOB,1,Medium
15,3,6,3,3,3.7736,0,0,1,0.9333,0,15V%v^htlM%Rz8e,2,Strong
5,0,0,5,0,1.9219,0,0,1,0.8,0,16371,0,Weak
14,1,9,2,2,3.8074,0,0,1,1.0,0,Ocean-storm62#,2,Strong
14,5,6,2,1,3.8074,0,0,1,1.0,0,Gzr3XKM6l@gmbH,2,Strong
4,0,4,0,0,0.0,0,0,4,0.25,0,qqqq,0,Weak
11,0,9,2,0,3.2776,0,0,1,0.9091,0,dl7fkndg1jr,1,Medium
10,0,9,1,0,3.1219,0,0,1,0.9,0,malwvmb0id,1,Medium
9,5,4,0,0,3.1699,0,0,1,1.0,0,CYjWxteFL,1,Medium
15,1,10,2,2,3.6402,0,0,1,0.8667,0,Staple-river45@,2,Strong
10,0,9,0,1,3.3219,0,0,1,1.0,0,nztarc$ygo,1,Medium
4,0,4,0,0,0.0,0,0,4,0.25,0,hhhh,0,Weak
14,1,9,2,2,3.6645,0,0,2,0.9286,0,Storm-apple29$,2,Strong
6,0,6,0,0,2.2516,0,0,1,0.8333,0,qmzxwm,0,Weak
10,0,9,0,1,2.7219,0,0,1,0.7,0,#doxlrtxdo,1,Medium
6,0,6,0,0,2.585,0,0,1,1.0,0,icekmr,0,Weak
14,1,9,2,2,3.6645,0,0,1,0.9286,0,Pixel-horse18$,2,Strong
8,0,8,0,0,0.0,0,0,8,0.125,0,mmmmmmmm,0,Weak
19,6,8,2,3,4.0374,0,0,1,0.8947,0,4nlEbnKAp#oZa9#CXr!,2,Strong
12,7,5,0,0,3.085,0,0,1,0.75,0,AGfNjaUAzjNI,1,Medium
14,3,7,2,2,3.5216,0,0,2,0.8571,0,cTWnuq!^lWx11h,2,Strong
14,1,9,2,2,3.5216,0,0,1,0.8571,0,Tiger-horse51@,2,Strong
20,8,7,2,3,4.2219,0,0,1,0.95,0,^4skG(NbFoPRvaR9%USn,2,Strong
12,2,3,4,3,3.2516,0,0,1,0.8333,0,T67Te&#o0o*1,2,Strong
8,0,7,1,0,2.75,0,0,1,0.875,0,rbkn3dkv,1,Medium
15,3,7,2,3,3.7736,0,0,1,0.9333,0,1%SwrtftH3s&@bX,2,Strong
8,0,0,8,0,3.0,1,0,1,1.0,1,12345678,0,Weak
16,1,11,2,2,3.5,0,0,2,0.75,0,Battery-apple87@,2,Strong
5,0,0,5,0,1.9219,0,0,1,0.8,0,59053,0,Weak
15,6,5,3,1,3.9069,0,0,1,1.0,0,kFsU@4xDO97SwlK,2,Strong
10,0,9,1,0,3.1219,0,0,2,0.9,0,ty3addqhkg,1,Medium
5,0,0,5,0,2.3219,0,0,1,1.0,0,09327,0,Weak
10,0,9,1,0,3.3219,0,0,1,1.0,0,sbogkah2xj,1,Medium
15,5,7,2,1,3.3232,0,0,1,0.7333,0,5F!jOFmg1FwqRqj,2,Strong
12,4,6,1,1,3.585,0,0,1,1.0,0,Rmws@rF8lPQu,2,Strong
6,0,6,0,0,1.7925,0,0,1,0.6667,0,cobono,0,Weak
10,0,0,10,0,3.3219,1,0,1,1.0,1,1234567890,0,Weak
11,0,10,1,0,3.0958,0,0,1,0.8182,0,2xgvgdofmao,1,Medium
16,1,11,2,2,3.75,0,0,2,0.875,0,Correct-flame32!,2,Strong
7,0,7,0,0,2.5216,1,0,1,0.8571,0,letmein,0,Weak
11,0,9,2,0,3.2776,0,0,1,0.9091,0,mt4fvmypj2n,1,Medium
6,0,6,0,0,2.585,1,0,1,1.0,0,monkey,0,Weak
15,3,5,4,3,3.7736,0,0,1,0.9333,0,I^zv3Z5q6$j!6cO,2,Strong
9,0,4,5,0,2.9477,0,0,2,0.8889,0,552zbrd39,1,Medium
5,0,5,0,0,0.0,0,0,5,0.2,0,aaaaa,0,Weak
5,0,0,5,0,1.9219,0,0,1,0.8,0,18137,0,Weak
14,1,9,2,2,3.6645,0,0,1,0.9286,0,River-flame14@,2,Strong
17,1,12,2,2,3.7345,0,0,2,0.8235,0,Correct-staple18$,2,Strong
18,1,13,2,2,3.128,0,0,2,0.5556,0,Correct-correct43$,2,Strong
10,0,9,1,0,2.9219,0,0,2,0.8,0,jmmuzuqed0,1,Medium
5,0,5,0,0,2.3219,0,0,1,1.0,0,ldnia,0,Weak
9,4,5,0,0,3.1699,0,0,1,1.0,0,wDJfUmTkv,1,Medium
6,0,0,6,0,0.0,1,0,6,0.1667,0,111111,0,Weak
10,5,5,0,0,3.1219,0,0,1,0.9,0,NTculJrJpX,1,Medium
9,0,7,2,0,2.7255,0,0,2,0.7778,0,a9all2unc,1,Medium
5,0,0,5,0,1.9219,0,0,1,0.8,0,28487,0,Weak
8,4,4,0,0,3.0,0,0,1,1.0,0,qRtWBQls,1,Medium
14,1,9,2,2,3.5216,0,0,2,0.8571,0,Apple-tiger92%,2,Strong
8,1,7,0,0,2.5,0,0,2,0.75,0,mfqaIall,1,Medium
7,0,7,0,0,2.8074,0,0,1,1.0,0,pokmnxy,0,Weak
8,0,8,0,0,2.5,0,0,1,0.75,0,sunshine,0,Weak
17,1,12,2,2,3.5725,0,0,2,0.7647,0,Battery-staple58%,2,Strong
6,0,0,6,0,0.0,1,0,6,0.1667,0,111111,0,Weak
6,0,6,0,0,2.585,0,0,1,1.0,0,rxjchw,0,Weak
10,0,7,3,0,3.1219,0,0,1,0.9,0,t8dl8f5waz,1,Medium
9,0,5,4,0,2.9477,0,0,2,0.8889,0,39bd2eev7,1,Medium
10,6,4,0,0,3.3219,0,0,1,1.0,0,FWPRkpOyeE,1,Medium
7,0,0,7,0,2.8074,1,0,1,1.0,1,1234567,0,Weak
6,0,6,0,0,0.0,0,0,6,0.1667,0,qqqqqq,0,Weak
14,1,9,2,2,3.182,0,0,2,0.7143,0,Apple-pixel76#,2,Strong
14,1,9,2,2,3.6645,0,0,1,0.9286,0,Storm-cloud19%,2,Strong
6,0,6,0,0,0.0,0,0,6,0.1667,0,uuuuuu,0,Weak
15,5,5,3,2,3.5069,0,0,1,0.8,0,JXB9pAr2Jc!&mp2,2,Strong
14,1,9,2,2,3.6645,0,0,1,0.9286,0,Cloud-flame63!,2,Strong
10,0,9,0,1,3.3219,0,0,1,1.0,0,gd#xhzqajs,1,Medium
16,1,11,2,2,3.5,0,0,2,0.75,0,Battery-flame99%,2,Strong
4,0,4,0,0,2.0,0,0,1,1.0,0,pzvi,0,Weak
19,9,4,5,1,3.7216,0,0,1,0.7368,0,Zon2s9BS9Zt6E#6XBMX,2,Strong
4,0,4,0,0,2.0,0,0,1,1.0,0,bfca,0,Weak
5,0,0,5,0,1.9219,0,0,1,0.8,0,74641,0,Weak
11,5,6,0,0,3.2776,0,0,1,0.9091,0,IBmyzoOzeNK,1,Medium
14,1,9,2,2,3.6645,0,0,1,0.9286,0,Tiger-ocean15#,2,Strong
8,4,4,0,0,3.0,0,0,1,1.0,0,MhvCNLif,1,Medium
16,1,11,2,2,3.5,0,0,2,0.75,0,Correct-ocean70!,2,Strong
14,1,9,2,2,3.6645,0,0,1,0.9286,0,River-storm98$,2,Strong
14,1,9,2,2,3.6645,0,0,1,0.9286,0,Storm-ocean30!,2,Strong
11,0,7,4,0,3.0272,0,0,2,0.8182,0,ni8y66w6rkm,1,Medium
16,7,5,2,2,4.0,0,0,1,1.0,0,d4TPoEMk5RU^Xs$r,2,Strong
11,7,4,0,0,3.4594,0,0,1,1.0,0,QNaIZXTlLkm,1,Medium
4,0,4,0,0,0.0,0,0,4,0.25,0,xxxx,0,Weak
7,0,7,0,0,2.5216,1,0,1,0.8571,0,letmein,0,Weak
9,0,8,0,1,2.9477,0,0,1,0.8889,0,ydgpre$dc,1,Medium
9,0,8,1,0,3.1699,0,0,1,1.0,0,7nqwhocpy,1,Medium
17,7,4,2,4,4.0875,0,0,1,1.0,0,*xa1S^TPNV@0(QcsJ,2,Strong
10,0,8,2,0,3.1219,0,0,2,0.9,0,itj5zooh3y,1,Medium
18,4,7,5,2,3.8366,0,0,2,0.8333,0,P09eljj)eNT^8Ei38a,2,Strong
5,0,5,0,0,1.9219,0,0,2,0.8,0,ccden,0,Weak
4,0,0,4,0,1.5,0,0,1,0.75,0,5285,0,Weak
9,0,8,0,1,2.9477,0,0,1,0.8889,0,zrbxq#ylx,1,Medium
8,0,7,0,1,2.5,0,0,2,0.75,0,ac!qahee,1,Medium
16,1,11,2,2,3.875,0,0,2,0.9375,0,Battery-cloud78#,2,Strong
11,2,9,0,0,2.8454,0,0,2,0.7273,0,kjjoFAfcmff,1,Medium
4,0,0,4,0,2.0,0,0,1,1.0,0,7961,0,Weak
10,0,7,3,0,3.3219,0,0,1,1.0,0,itpbd7x9z3,1,Medium
10,4,6,0,0,2.9219,0,0,2,0.8,0,pHclVnnBcX,1,Medium
8,0,8,0,0,2.5,0,0,2,0.75,0,football,0,Weak
14,1,9,2,2,3.3788,0,0,2,0.7857,0,Pixel-apple20%,2,Strong
19,3,11,1,4,4.1427,0,0,1,0.9474,0,b)0&uvfpgsxw$BpoRA%,2,Strong
14,1,9,2,2,3.3788,0,0,2,0.7857,0,Storm-horse88@,2,Strong
11,4,7,0,0,3.2776,0,0,1,0.9091,0,LxHafdHFjiu,1,Medium
6,0,6,0,0,2.585,0,0,1,1.0,0,uicljh,0,Weak
15,6,3,2,4,3.6402,0,0,1,0.8667,0,I^GgZ5^1t*R*hJE,2,Strong
10,0,9,0,1,3.3219,0,0,1,1.0,0,zqtodwu%pr,1,Medium
12,2,6,1,3,3.4183,0,0,1,0.9167,0,Y3h#jylz@M@d,2,Strong
7,0,7,0,0,2.8074,0,0,1,1.0,0,idjulmw,0,Weak
7,0,0,7,0,1.6645,0,0,2,0.5714,0,1252922,0,Weak
4,0,4,0,0,1.5,0,0,2,0.75,0,oxdd,0,Weak
19,5,8,4,2,3.9321,0,0,1,0.8421,0,O&ep&Ub30rcaqFUj43E,2,Strong
18,8,6,2,2,3.7255,0,0,1,0.7778,0,qZ&4dHyW&ZH4iRDcaS,2,Strong
10,0,9,0,1,2.9219,0,0,1,0.8,0,qcmcuhzr@h,1,Medium
14,5,4,3,2,3.2359,0,0,1,0.7143,0,Vn*2qeZ*2HaH9Z,2,Strong
8,0,7,0,1,2.75,0,0,1,0.875,0,fey@lveb,1,Medium
9,0,8,0,1,2.6416,0,0,2,0.7778,0,!ucdsftcc,1,Medium
8,0,7,0,1,2.75,0,0,1,0.875,0,vbde@bjr,1,Medium
12,9,3,0,0,3.4183,0,0,2,0.9167,0,DtOpCFFLJZxU,1,Medium
9,0,8,0,1,3.1699,0,0,1,1.0,0,ikqj!ruvp,1,Medium
4,0,0,4,0,2.0,0,0,1,1.0,0,5018,0,Weak
13,4,5,3,1,3.3927,0,0,1,0.8462,0,MxncmG4*ZG74a,2,Strong
6,0,6,0,0,2.2516,0,0,2,0.8333,0,kkfnpm,0,Weak
8,0,7,0,1,3.0,0,0,1,1.0,0,tf@wmilj,1,Medium
12,2,6,2,2,3.4183,0,0,1,0.9167,0,^v0^aHqsOly4,2,Strong
17,8,4,2,3,3.9698,0,0,1,0.9412,0,*Wd4@UZ6YTrCZ$eVn,2,Strong
17,5,7,3,2,3.8522,0,0,1,0.8824,0,$kP5cmp3fFJCFig6$,2,Strong
10,5,5,0,0,3.1219,0,0,2,0.9,0,SVGRnoiJmm,1,Medium
8,0,8,0,0,3.0,0,0,1,1.0,0,kbqnxpvm,1,Medium
9,0,7,2,0,2.9477,0,0,1,0.8889,0,6lqga3qup,1,Medium
17,4,6,3,4,3.9698,0,0,1,0.9412,0,6@*f8g!rLMwjR5&Uw,2,Strong
15,5,6,3,1,3.9069,0,0,1,1.0,0,svk9Cr4L$MVpD5q,2,Strong
8,2,6,0,0,2.75,0,0,2,0.875,0,jaIqooFw,1,Medium
14,1,9,2,2,3.5216,0,0,1,0.8571,0,Tiger-horse82%,2,Strong
8,0,8,0,0,0.0,0,0,8,0.125,0,vvvvvvvv,0,Weak
7,0,7,0,0,2.5216,0,0,1,0.8571,0,gsqvfcq,0,Weak
10,7,3,0,0,3.3219,0,0,1,1.0,0,EHZJXMviAz,1,Medium
8,0,7,0,1,2.5,0,0,1,0.75,0,gcsi@sge,1,Medium
11,5,6,0,0,3.2776,0,0,1,0.9091,0,idUyatBJUfN,1,Medium
8,0,8,0,0,0.0,0,0,8,0.125,0,gggggggg,0,Weak
7,0,0,7,0,2.1281,0,0,2,0.7143,0,3906433,0,Weak
17,4,9,2,2,4.0875,0,0,1,1.0,0,K7!Zp*BnyumExk9oq,2,Strong
4,0,0,4,0,1.5,0,0,1,0.75,0,3437,0,Weak
10,0,9,0,1,2.6464,0,0,1,0.7,0,xvi%rnrvpr,1,Medium
8,0,7,0,1,2.75,0,0,2,0.875,0,qq$btxnk,1,Medium
10,6,4,0,0,3.1219,0,0,1,0.9,0,JPtKWEgqhE,1,Medium
9,0,7,2,0,3.1699,0,0,1,1.0,0,3aczsx0gn,1,Medium
8,0,8,0,0,2.75,1,1,2,0.875,0,password,0,Weak
14,1,9,2,2,3.5216,0,0,2,0.8571,0,Apple-tiger73%,2,Strong
7,0,0,7,0,2.5216,0,0,1,0.8571,0,7836894,0,Weak
8,0,3,5,0,2.75,0,0,1,0.875,0,t34df163,1,Medium
6,0,6,0,0,0.0,0,0,6,0.1667,0,aaaaaa,0,Weak
10,0,7,3,0,3.1219,0,0,2,0.9,0,1vrgss8k5i,1,Medium
14,1,9,2,2,3.2359,0,0,2,0.7143,0,Apple-flame44#,2,Strong
9,3,6,0,0,3.1699,0,0,1,1.0,0,mBrbhZkQi,1,Medium
5,0,5,0,0,2.3219,0,0,1,1.0,0,mcxsn,0,Weak
17,4,8,2,3,3.9698,0,0,1,0.9412,0,lFjV4fG4^Ohm&so%n,2,Strong
8,0,6,2,0,2.4056,0,0,1,0.75,0,8ncxcwc0,1,Medium
8,0,7,0,1,3.0,0,0,1,1.0,0,whsvjq$r,1,Medium
9,0,8,0,1,2.7255,0,0,2,0.7778,0,jrngwrqq@,1,Medium
6,0,6,0,0,2.585,0,0,1,1.0,0,rycpxb,0,Weak
6,0,0,6,0,2.2516,0,0,2,0.8333,0,486200,0,Weak
9,0,8,0,1,2.6416,0,0,2,0.7778,0,teowqtt@u,1,Medium
5,0,0,5,0,1.9219,0,0,1,0.8,0,58187,0,Weak
8,0,6,2,0,3.0,0,0,1,1.0,0,xz3adhf0,1,Medium
7,0,0,7,0,2.8074,1,0,1,1.0,1,1234567,0,Weak
7,0,0,7,0,2.5216,0,0,1,0.8571,0,6725946,0,Weak
11,7,4,0,0,3.4594,0,0,1,1.0,0,RntrJpYTNUA,1,Medium
10,5,5,0,0,3.1219,0,0,1,0.9,0,arZWJvhdHW,1,Medium
16,4,6,4,2,4.0,0,0,1,1.0,0,zlC^1M3F@gL8x4cj,2,Strong
6,0,6,0,0,0.0,0,0,6,0.1667,0,vvvvvv,0,Weak
7,0,0,7,0,2.2359,0,0,1,0.7143,0,7474352,0,Weak
17,1,12,2,2,3.5725,0,0,2,0.7647,0,Staple-battery39%,2,Strong
15,6,5,2,2,3.9069,0,0,1,1.0,0,EJF1I!KN%zkmeg4,2,Strong
11,0,8,3,0,3.0958,0,0,1,0.8182,0,4mpk5eaxf5x,1,Medium
15,8,2,3,2,3.7736,0,0,1,0.9333,0,K6$#IB1YfHaC9YV,2,Strong
14,1,9,2,2,3.6645,0,0,2,0.9286,0,Storm-pixel99!,2,Strong
18,6,5,1,6,3.9477,0,0,1,0.8889,0,C8G)B*#&%aIQa)fTny,2,Strong
8,0,7,0,1,2.75,0,0,1,0.875,0,vcmuf$ul,1,Medium
4,0,4,0,0,0.0,0,0,4,0.25,0,llll,0,Weak
7,0,7,0,0,2.8074,0,0,1,1.0,0,npjxkur,0,Weak
8,0,8,0,0,2.75,1,1,2,0.875,0,password,0,Weak
5,0,0,5,0,2.3219,0,0,1,1.0,0,96107,0,Weak
9,0,8,0,1,2.9477,0,0,1,0.8889,0,kt!dcurdj,1,Medium
15,1,10,2,2,3.1899,0,0,2,0.6667,0,Staple-apple82$,2,Strong
17,9,2,3,3,3.9698,0,0,1,0.9412,0,pR&CQ3G(2W^GM1iVJ,2,Strong
10,6,4,0,0,3.3219,0,0,1,1.0,0,MRbJFTnkDz,1,Medium
15,1,10,2,2,3.5069,0,0,2,0.8,0,Ocean-staple33#,2,Strong
19,5,8,4,2,3.9321,0,0,1,0.8421,0,mx9aox7aHF6lF(g*8RV,2,Strong
8,0,7,0,1,2.75,0,0,2,0.875,0,zywqqp@a,1,Medium
9,0,8,0,1,3.1699,0,0,1,1.0,0,qj%bfhpzc,1,Medium
16,6,7,1,2,3.75,0,0,1,0.875,0,iDv5DJex&^aVWRcx,2,Strong
9,3,6,0,0,2.9477,0,0,1,0.8889,0,hNvbhqZGu,1,Medium
7,0,7,0,0,2.5216,1,0,1,0.8571,0,letmein,0,Weak
14,1,9,2,2,3.2359,0,0,1,0.7143,0,Ocean-ocean64!,2,Strong
8,4,4,0,0,3.0,0,0,1,1.0,0,QCRlXyhf,1,Medium
17,6,8,1,2,3.9698,0,0,1,0.9412,0,Z6Nd(XcjlnWvW%pzC,2,Strong
11,0,9,2,0,3.2776,0,0,1,0.9091,0,g5wzawnytk1,1,Medium
13,6,4,1,2,3.2389,0,0,1,0.7692,0,mQJRZuZ&gmR6@,2,Strong
9,0,8,0,1,3.1699,0,0,1,1.0,0,hboasmp@l,1,Medium
10,0,9,0,1,3.1219,0,0,1,0.9,0,daevalniz%,1,Medium
16,6,4,3,3,3.875,0,0,1,0.9375,0,N469!YNGTKa%cni@,2,Strong
10,3,7,0,0,3.1219,0,0,1,0.9,0,IeiqfZecaV,1,Medium
9,0,8,0,1,2.9477,0,0,1,0.8889,0,dnmfmy#qi,1,Medium
14,1,9,2,2,3.6645,0,0,1,0.9286,0,Flame-tiger83%,2,Strong
15,2,6,3,4,3.7736,0,0,1,0.9333,0,uBgsM5$!ozk52#@,2,Strong
18,7,8,1,2,4.0588,0,0,2,0.9444,0,kfWiQgHD**vCm2JhXs,2,Strong
8,0,7,0,1,2.75,0,0,1,0.875,0,obqxyq%h,1,Medium
15,4,5,4,2,3.7736,0,0,1,0.9333,0,Jxi4$fm4%PR82gW,2,Strong
8,0,7,0,1,2.75,0,0,2,0.875,0,xa#rrkpy,1,Medium
4,0,0,4,0,1.5,0,0,2,0.75,0,5520,0,Weak
16,5,6,4,1,3.75,0,0,1,0.875,0,93rhWF1eNR&Joz3e,2,Strong
9,7,2,0,0,2.9477,0,0,1,0.8889,0,AQxGWUPgW,1,Medium
7,0,7,0,0,0.0,0,0,7,0.1429,0,uuuuuuu,0,Weak
8,0,8,0,0,0.0,0,0,8,0.125,0,bbbbbbbb,0,Weak
8,0,0,8,0,3.0,1,0,1,1.0,1,12345678,0,Weak
5,0,5,0,0,0.0,0,0,5,0.2,0,ttttt,0,Weak
8,0,8,0,0,0.0,0,0,8,0.125,0,wwwwwwww,0,Weak
4,0,4,0,0,2.0,0,0,1,1.0,0,qzga,0,Weak
4,0,0,4,0,1.0,0,0,2,0.5,0,1100,0,Weak
8,0,8,0,0,0.0,0,0,8,0.125,0,llllllll,0,Weak
14,1,9,2,2,3.2359,0,0,2,0.7143,0,Flame-apple89%,2,Strong
9,0,8,0,1,2.9477,0,0,2,0.8889,0,#ittyofbq,1,Medium
10,0,6,4,0,2.9219,0,0,1,0.8,0,xuq4f2x7c4,1,Medium
4,0,4,0,0,1.5,0,0,1,0.75,0,afna,0,Weak
4,0,4,0,0,0.0,0,0,4,0.25,0,dddd,0,Weak
12,2,4,2,4,3.1887,0,0,2,0.8333,0,G0!r**1Ygj*x,2,Strong
6,0,6,0,0,2.585,0,0,1,1.0,0,vqpdcj,0,Weak
14,1,9,2,2,3.2359,0,0,2,0.7143,0,Apple-river44!,2,Strong
12,4,4,1,3,3.2516,0,0,1,0.8333,0,vX7Lv^D@B^dn,2,Strong
6,0,0,6,0,1.9183,0,0,2,0.6667,0,177514,0,Weak
8,0,8,0,0,2.5,0,0,1,0.75,0,sunshine,0,Weak
5,0,5,0,0,0.0,0,0,5,0.2,0,ppppp,0,Weak
18,10,4,3,1,4.0588,0,0,1,0.9444,0,sNyVWeG2gPIGK7R(3U,2,Strong
10,0,5,5,0,3.3219,0,0,1,1.0,0,7x5ic86z1b,1,Medium
7,0,7,0,0,2.5216,1,0,1,0.8571,0,welcome,0,Weak
7,0,7,0,0,2.5216,1,0,1,0.8571,0,letmein,0,Weak
15,6,5,1,3,3.9069,0,0,1,1.0,0,si&%9GAC@ghYTPu,2,Strong
6,0,6,0,0,2.585,0,0,1,1.0,0,cvgpnk,0,Weak
14,6,4,1,3,3.5216,0,0,2,0.8571,0,@ld@jy9FXWWKB!,2,Strong
4,0,4,0,0,0.0,0,0,4,0.25,0,oooo,0,Weak
15,5,8,1,1,3.4566,0,0,2,0.8,0,VVnkqll^zVdeAB9,2,Strong
16,1,11,2,2,3.625,0,0,2,0.8125,0,Apple-battery84$,2,Strong
14,2,6,1,5,3.8074,0,0,1,1.0,0,8X!*mt@rzR$da%,2,Strong
13,3,6,1,3,3.3347,0,0,2,0.8462,0,lXllySGc*3&$i,2,Strong
13,9,2,1,1,3.3927,0,0,1,0.8462,0,IRTLUh!d7KTRE,2,Strong
15,1,10,2,2,3.6402,0,0,1,0.8667,0,Pixel-staple21#,2,Strong
14,7,5,1,1,3.5216,0,0,1,0.8571,0,ATgnVokOA4WrT$,2,Strong
16,5,6,3,2,4.0,0,0,1,1.0,0,b6ROhr7mgFd!8@QL,2,Strong
4,0,4,0,0,2.0,0,0,1,1.0,0,mqup,0,Weak
6,0,0,6,0,0.9183,0,0,2,0.3333,0,747747,0,Weak
6,0,6,0,0,2.585,1,0,1,1.0,0,dragon,0,Weak
8,3,5,0,0,3.0,0,0,1,1.0,0,brLMgZoe,1,Medium
6,0,0,6,0,2.2516,0,0,1,0.8333,0,531848,0,Weak
6,0,0,6,0,2.585,1,0,1,1.0,1,123456,0,Weak
8,0,4,4,0,2.75,0,0,1,0.875,0,ezq0x717,1,Medium
4,0,4,0,0,2.0,0,0,1,1.0,0,emzw,0,Weak
9,0,8,0,1,3.1699,0,0,1,1.0,0,pzjkovc#r,1,Medium
10,0,9,0,1,3.1219,0,0,1,0.9,0,sfmhcpj!hk,1,Medium
14,6,4,3,1,3.6645,0,0,2,0.9286,0,2BBmYiE#t6RXe0,2,Strong
6,0,6,0,0,2.2516,0,0,1,0.8333,0,fzncbc,0,Weak
11,6,5,0,0,3.2776,0,0,1,0.9091,0,LXfPxqaGXhS,1,Medium
6,0,6,0,0,2.2516,0,1,1,0.8333,0,batman,0,Weak
12,5,7,0,0,3.4183,0,0,1,0.9167,0,RmHSKdzlIyuz,1,Medium
14,1,9,2,2,3.6645,0,0,1,0.9286,0,Tiger-storm98#,2,Strong
6,0,6,0,0,2.585,1,0,1,1.0,1,qwerty,0,Weak
8,0,4,4,0,2.75,0,0,1,0.875,0,1y50df0w,1,Medium
8,0,7,0,1,2.5,0,0,2,0.75,0,tti$jhho,1,Medium
16,8,4,1,3,3.5778,0,0,1,0.8125,0,R#7zLvH#ISAdXb#A,2,Strong
9,5,4,0,0,3.1699,0,0,1,1.0,0,uroJTFBsI,1,Medium
12,4,4,3,1,3.4183,0,0,1,0.9167,0,Vk39Fe%Q3uwC,2,Strong
4,0,4,0,0,0.0,0,0,4,0.25,0,rrrr,0,Weak
12,4,4,2,2,3.2516,0,0,2,0.8333,0,&F7u&9YMoofP,2,Strong
6,0,0,6,0,2.585,0,0,1,1.0,0,642813,0,Weak
7,0,0,7,0,1.8424,0,0,2,0.5714,0,6966395,0,Weak
9,0,6,3,0,3.1699,0,0,1,1.0,0,4jpdt12sb,1,Medium
9,0,8,0,1,2.9477,0,0,1,0.8889,0,nteaupgu$,1,Medium
12,7,5,0,0,3.585,0,0,1,1.0,0,KWFIDyezrAGn,1,Medium
8,0,6,2,0,3.0,0,0,1,1.0,0,tre9qdi3,1,Medium
9,6,3,0,0,2.7255,0,0,1,0.7778,0,rEZgRLoLE,1,Medium
4,0,4,0,0,0.0,0,0,4,0.25,0,uuuu,0,Weak
6,0,0,6,0,1.585,1,0,1,0.5,0,123123,0,Weak
10,5,5,0,0,3.3219,0,0,1,1.0,0,XRwSpZeHuy,1,Medium
10,0,9,0,1,3.1219,0,0,1,0.9,0,zru!cdevse,1,Medium
9,0,7,2,0,3.1699,0,0,1,1.0,0,k0yehvdo9,1,Medium
14,1,9,2,2,3.6645,0,0,1,0.9286,0,Cloud-flame28!,2,Strong
14,1,9,2,2,3.6645,0,0,1,0.9286,0,Cloud-ocean48#,2,Strong
7,0,7,0,0,0.0,0,0,7,0.1429,0,fffffff,0,Weak
11,4,7,0,0,3.4594,0,0,1,1.0,0,AboknIypeYD,1,Medium
11,0,8,3,0,2.7322,0,0,2,0.7273,0,1zppep69ngp,1,Medium
7,0,7,0,0,0.0,0,0,7,0.1429,0,zzzzzzz,0,Weak
7,0,0,7,0,2.1281,0,0,2,0.7143,0,3133629,0,Weak
6,0,6,0,0,0.0,0,0,6,0.1667,0,oooooo,0,Weak
4,0,0,4,0,1.5,0,0,1,0.75,0,4094,0,Weak
8,0,7,0,1,2.75,0,0,2,0.875,0,tgknnbf@,1,Medium
16,1,11,2,2,3.625,0,0,2,0.8125,0,Correct-apple47$,2,Strong
8,0,8,0,0,3.0,0,1,1,1.0,0,superman,0,Weak
8,0,7,0,1,2.75,0,0,1,0.875,0,kszmkdt!,1,Medium
5,0,5,0,0,2.3219,0,0,1,1.0,0,vozbq,0,Weak
5,0,0,5,0,2.3219,1,0,1,1.0,1,12345,0,Weak
10,0,6,4,0,2.9219,0,0,2,0.8,0,8zzkk4j1o5,1,Medium
5,0,0,5,0,1.371,0,0,1,0.6,0,71747,0,Weak
15,1,10,2,2,3.1899,0,0,2,0.6667,0,Staple-apple17@,2,Strong
5,0,0,5,0,2.3219,0,0,1,1.0,0,67102,0,Weak
14,1,9,2,2,3.3788,0,0,2,0.7857,0,Apple-river92!,2,Strong
6,0,0,6,0,0.0,1,0,6,0.1667,0,111111,0,Weak
9,0,0,9,0,3.1699,1,0,1,1.0,1,123456789,0,Weak
5,0,5,0,0,1.9219,0,0,2,0.8,0,sfaah,0,Weak
13,5,3,3,2,3.7004,0,0,1,1.0,0,%GZ9yX5hAd!4K,2,Strong
8,0,7,0,1,2.75,0,0,2,0.875,0,tpeii#vu,1,Medium
8,0,3,5,0,2.75,0,0,1,0.875,0,kj752h70,1,Medium
15,5,4,2,4,3.6402,0,0,2,0.8667,0,#Q@Cy&II3evE$0e,2,Strong
5,0,0,5,0,2.3219,0,0,1,1.0,0,49208,0,Weak
11,6,5,0,0,3.2776,0,0,1,0.9091,0,HdlhENQNIxp,1,Medium
